0.284787;-0.002581;-0.111158;-0.952121;46.512508;-81.750366;174.51741
0.282127;0.0643;-0.079948;-0.953875;41.936852;-80.012032;172.681152
0.284081;0.017696;-0.104231;-0.952954;37.352764;-78.265129;170.844086
0.283933;0.016148;-0.106212;-0.952806;32.775948;-76.546875;169.10701
0.284427;-0.007141;-0.1186;-0.951307;28.191914;-74.830917;167.475403
0.279575;0.099097;-0.067272;-0.952624;23.586424;-73.124054;166.01506
0.257249;0.31174;0.041629;-0.913733;18.940056;-71.434769;164.571564
0.267345;0.234159;0.000002;-0.934717;14.262848;-69.775406;163.254059
0.270428;0.206368;-0.015128;-0.940241;9.564989;-68.148293;161.969818
0.27127;0.198953;-0.019494;-0.941515;4.823804;-66.532715;160.781342
0.233851;0.442896;0.11055;-0.85845;0.084244;-64.927635;159.741714
0.281001;0.091906;-0.074545;-0.952384;-4.642847;-63.345322;158.685028
0.252101;0.351221;0.059229;-0.899767;-9.397739;-61.76511;157.879578
0.260543;0.299583;0.0314;-0.917269;-14.138603;-60.221214;157.062775
0.250122;0.370624;0.068991;-0.891806;-18.901817;-58.660057;156.453949
0.281164;0.133336;-0.054397;-0.948794;-23.661314;-57.126907;155.77002
0.240097;0.433022;0.102317;-0.862773;-28.437046;-55.577675;155.228516
0.235675;0.459391;0.116422;-0.848447;-33.234879;-54.043987;154.740189
0.278188;0.206909;-0.017365;-0.937816;-38.087704;-52.512894;154.237564
0.250278;0.404416;0.085259;-0.875522;-43.000885;-50.998547;153.829422
0.228037;0.510968;0.143038;-0.816364;-47.971996;-49.506447;153.329239
0.236767;0.483285;0.12668;-0.833264;-53.039124;-48.038235;152.952606
0.215306;0.57027;0.174266;-0.773348;-58.175022;-46.598045;152.643814
0.221001;0.557387;0.165673;-0.782963;-63.384579;-45.178482;152.364685
0.215957;0.580784;0.177542;-0.764547;-68.647705;-43.784698;152.107254
0.217261;0.582955;0.177392;-0.762557;-73.94577;-42.434246;151.9151
0.212202;0.605055;0.188486;-0.743877;-79.252792;-41.119408;151.754898
0.206851;0.626416;0.199292;-0.724637;-84.544693;-39.84362;151.637787
0.206854;0.632029;0.201167;-0.719224;-89.809479;-38.602531;151.511627
0.206998;0.637144;0.202803;-0.714192;-95.022797;-37.398846;151.37854
0.201618;0.656826;0.212774;-0.694735;-100.176277;-36.215061;151.188843
0.187658;0.695471;0.23391;-0.652986;-105.26545;-35.074173;151.002289
0.191871;0.690455;0.229605;-0.658588;-110.303551;-33.951687;150.828598
0.197737;0.681421;0.223051;-0.668441;-115.314651;-32.860764;150.61438
0.181705;0.72152;0.244935;-0.62161;-120.278198;-31.786657;150.3172
0.178033;0.733058;0.250179;-0.606911;-125.229523;-30.715752;149.953476
0.178121;0.73682;0.250733;-0.602081;-130.150024;-29.664505;149.539185
0.176718;0.743284;0.252875;-0.593594;-135.034821;-28.648581;149.057602
0.172874;0.7541;0.257512;-0.578909;-139.873367;-27.684437;148.415085
0.17635;0.751131;0.25399;-0.58326;-144.626236;-26.751535;147.689468
0.176402;0.75426;0.254153;-0.579121;-149.292404;-25.859859;146.85788
0.163865;0.77897;0.267112;-0.543144;-153.860214;-25.017389;145.945908
0.168136;0.774707;0.2627;-0.550043;-158.305496;-24.193634;144.857468
0.17387;0.767926;0.256801;-0.560456;-162.632919;-23.403378;143.62149
0.172993;0.772244;0.257442;-0.554469;-166.847931;-22.658735;142.275192
0.168423;0.782232;0.261555;-0.539755;-170.953308;-21.953682;140.817368
0.164213;0.791406;0.265037;-0.525801;-174.95369;-21.284798;139.141464
0.166192;0.790376;0.262754;-0.52787;-178.852386;-20.654673;137.45639
0.168374;0.789086;0.260291;-0.530323;-182.667709;-20.057875;135.598541
0.164732;0.796543;0.26307;-0.518822;-186.413239;-19.50136;133.578522
0.169832;0.790666;0.258034;-0.528605;-190.079819;-19.031744;131.488922
0.166092;0.797865;0.260949;-0.517427;-193.668777;-18.629307;129.304871
0.164791;0.801068;0.261734;-0.512473;-197.176285;-18.292543;127.000557
0.169103;0.79579;0.257675;-0.521273;-200.578476;-17.996082;124.61953
0.169782;0.795582;0.256951;-0.521727;-203.859146;-17.749735;122.240311
0.169527;0.796668;0.257184;-0.520035;-207.026535;-17.499403;119.709938
0.167205;0.800542;0.259412;-0.513692;-210.075836;-17.251816;117.096436
0.166905;0.80134;0.260048;-0.512223;-213.025223;-17.01026;114.41143
0.168769;0.798563;0.259072;-0.516427;-215.887283;-16.78491;111.719864
0.170566;0.795742;0.258362;-0.52053;-218.671249;-16.572271;108.874084
0.16862;0.798223;0.2611;-0.515979;-221.353439;-16.412477;106.083946
0.167025;0.800104;0.26368;-0.512259;-223.957977;-16.275534;103.285255
0.168301;0.797273;0.263883;-0.516136;-226.45076;-16.184771;100.437225
0.165739;0.800032;0.26758;-0.510765;-228.823257;-16.148146;97.609398
0.166296;0.797847;0.268424;-0.513551;-231.061081;-16.135664;94.698647
0.167788;0.794031;0.268416;-0.518955;-233.150528;-16.155186;91.881554
0.166612;0.793963;0.270736;-0.518232;-235.105194;-16.220749;89.029289
0.164613;0.795052;0.273699;-0.51564;-236.940216;-16.310078;86.16954
0.164435;0.793287;0.274813;-0.517818;-238.681961;-16.413549;83.383957
0.16304;0.793078;0.277074;-0.517373;-240.379074;-16.529161;80.515099
0.160584;0.794488;0.280145;-0.514315;-241.994446;-16.607435;77.706512
0.156166;0.798759;0.285034;-0.506312;-243.570236;-16.644785;74.816322
0.158557;0.792542;0.283359;-0.516183;-245.069901;-16.628757;72.003441
0.154066;0.796896;0.288232;-0.508078;-246.478821;-16.559973;69.182098
0.157475;0.788904;0.285374;-0.520954;-247.822388;-16.412605;66.339806
0.153359;0.792767;0.289616;-0.51393;-249.060516;-16.194567;63.491821
0.152664;0.791255;0.29041;-0.516015;-250.217224;-15.907143;60.704662
0.150708;0.791832;0.292359;-0.514601;-251.281235;-15.579596;57.892021
0.147119;0.794908;0.295843;-0.508876;-252.275558;-15.204966;55.184319
0.145998;0.794327;0.296755;-0.509574;-253.168884;-14.788862;52.470562
0.144564;0.79412;0.298006;-0.509576;-253.984482;-14.330503;49.977734
0.144533;0.791745;0.297836;-0.513365;-254.6987;-13.803529;47.450161
0.141182;0.794829;0.300874;-0.507729;-255.318375;-13.175364;45.098343
0.14127;0.792523;0.300385;-0.511585;-255.837433;-12.444477;42.776939
0.138247;0.795337;0.302898;-0.506536;-256.285156;-11.602839;40.458916
0.137663;0.794029;0.302966;-0.508702;-256.630707;-10.705147;38.338936
0.137219;0.792918;0.302745;-0.510684;-256.893768;-9.724553;36.435799
0.137068;0.791362;0.302106;-0.513508;-257.086243;-8.680235;34.526066
0.136276;0.79098;0.302072;-0.514327;-257.181641;-7.587399;32.739437
0.132654;0.795055;0.305105;-0.507151;-257.172272;-6.488937;31.086203
0.132258;0.794306;0.304666;-0.508689;-257.064301;-5.359315;29.548403
0.130729;0.795513;0.305387;-0.506762;-256.823273;-4.232049;28.180357
0.130405;0.794969;0.305003;-0.507929;-256.473999;-3.148575;26.865955
0.130913;0.79355;0.303673;-0.510806;-255.984848;-2.091478;25.683241
0.130482;0.79376;0.303537;-0.510671;-255.34874;-1.096983;24.542309
0.128198;0.797208;0.305338;-0.50477;-254.496277;-0.171323;23.545958
0.127939;0.797705;0.305158;-0.504159;-253.440887;0.676034;22.516724
0.127347;0.799066;0.305385;-0.502013;-252.157593;1.459123;21.563368
0.127983;0.798794;0.304389;-0.502888;-250.666855;2.144338;20.642813
0.128783;0.798551;0.303274;-0.503743;-248.983719;2.770463;19.769527
0.127971;0.800591;0.304041;-0.500237;-247.158844;3.290701;19.023516
0.128473;0.801748;0.303176;-0.498778;-245.166626;3.787978;18.406626
0.12971;0.801162;0.301904;-0.500168;-243.058594;4.229306;17.860548
0.131286;0.800682;0.300135;-0.501588;-240.829285;4.657771;17.449594
0.130613;0.80363;0.300646;-0.496719;-238.482147;5.06519;17.022011
0.133372;0.801411;0.297703;-0.501324;-235.982574;5.465903;16.718723
0.133931;0.802568;0.296854;-0.499825;-233.337646;5.875469;16.397949
0.136744;0.800417;0.293659;-0.504379;-230.576141;6.288023;16.083057
0.136964;0.802207;0.292811;-0.501963;-227.68573;6.699861;15.777724
0.134049;0.808208;0.294802;-0.491857;-224.692795;7.061142;15.521364
0.137564;0.805295;0.290348;-0.498271;-221.588715;7.380433;15.085654
0.140683;0.802267;0.286332;-0.504569;-218.456268;7.624525;14.604943
0.137403;0.808641;0.288071;-0.494201;-215.261551;7.816293;14.352796
0.138073;0.808755;0.286181;-0.494926;-212.062103;7.939834;13.92853
0.141028;0.80586;0.281987;-0.501182;-208.820404;8.042456;13.454524
0.140286;0.807796;0.281249;-0.498683;-205.588318;8.13903;13.016827
0.142871;0.804413;0.2775;-0.505471;-202.328018;8.246773;12.549068
0.140318;0.80851;0.278245;-0.499202;-199.042099;8.404289;12.082563
0.14398;0.802938;0.273349;-0.509745;-195.749603;8.577391;11.477219
0.138872;0.809925;0.276295;-0.498395;-192.45459;8.76597;10.905621
0.139812;0.807816;0.27361;-0.503014;-189.154373;8.957048;10.232276
0.142984;0.802211;0.268615;-0.513672;-185.85463;9.129607;9.617057
0.136806;0.809191;0.272263;-0.502361;-182.583435;9.214309;8.925355
0.135723;0.809294;0.270903;-0.503224;-179.299622;9.236783;8.177913
0.13431;0.809509;0.269839;-0.503828;-175.989059;9.146811;7.224368
0.134947;0.806686;0.266729;-0.509806;-172.618729;8.987511;6.354428
0.133934;0.805578;0.265173;-0.51263;-169.170319;8.748887;5.409009
0.132532;0.805584;0.26373;-0.513729;-165.625519;8.490889;4.281746
0.128721;0.808513;0.264661;-0.5096;-162.014786;8.140398;3.273211
0.129177;0.805279;0.261592;-0.516147;-158.406448;7.724507;2.120146
0.132847;0.797201;0.25539;-0.530658;-154.771133;7.235243;0.87758
0.124429;0.806141;0.260878;-0.51633;-151.158646;6.653779;-0.217645
0.120351;0.808908;0.262306;-0.512229;-147.550964;5.948174;-1.44318
0.123985;0.800848;0.256378;-0.526821;-143.950867;5.155635;-2.676185
0.125485;0.795343;0.252614;-0.536534;-140.343307;4.218394;-3.861343
0.119928;0.800007;0.256159;-0.52914;-136.704636;3.154184;-5.212736
0.118661;0.798676;0.255587;-0.531706;-133.014389;2.005178;-6.354826
0.117335;0.797323;0.255388;-0.534122;-129.263382;0.759326;-7.677053
0.116061;0.795995;0.255347;-0.536394;-125.423523;-0.53188;-9.062201
0.123188;0.782147;0.24664;-0.558784;-121.469269;-1.84963;-10.54405
0.122118;0.780455;0.246647;-0.561376;-117.409584;-3.21668;-11.985957
0.119559;0.781298;0.24843;-0.559965;-113.278801;-4.609148;-13.499118
0.120972;0.776189;0.245988;-0.567791;-109.09008;-6.040002;-15.03566
0.122207;0.770871;0.243723;-0.575693;-104.850258;-7.538576;-16.533564
0.120325;0.7708;0.24509;-0.575604;-100.586754;-9.064209;-18.01906
0.117007;0.773293;0.248174;-0.571609;-96.292847;-10.639011;-19.302975
0.114937;0.773652;0.24998;-0.570755;-91.950562;-12.256931;-20.636955
0.123572;0.756389;0.239226;-0.596135;-87.574387;-13.920234;-21.939795
0.132577;0.73748;0.227505;-0.621922;-83.148895;-15.594404;-23.093187
0.121965;0.75346;0.240041;-0.599836;-78.698799;-17.276188;-24.20521
0.117461;0.758189;0.245033;-0.592714;-74.180847;-18.976013;-25.277655
0.125079;0.74193;0.234965;-0.615376;-69.599884;-20.665337;-26.39369
0.122522;0.743646;0.237542;-0.612823;-64.969604;-22.320229;-27.4914
0.126281;0.734096;0.231987;-0.62557;-60.313675;-23.945574;-28.406816
0.152887;0.677095;0.194078;-0.693182;-55.593456;-25.570108;-29.391399
0.138559;0.703872;0.21319;-0.663261;-50.838745;-27.153915;-30.287254
0.169237;0.631222;0.165717;-0.738549;-46.05098;-28.663364;-31.139055
0.123661;0.726903;0.230951;-0.634808;-41.214188;-30.10631;-31.991165
0.139688;0.69215;0.206843;-0.677223;-36.336647;-31.464525;-32.839584
0.166612;0.626865;0.163454;-0.743346;-31.463995;-32.740391;-33.643623
0.183173;0.578663;0.132715;-0.783571;-26.572514;-33.938;-34.56673
0.148751;0.662409;0.18671;-0.710089;-21.730595;-35.02935;-35.273163
0.15733;0.638481;0.170479;-0.733843;-16.896328;-36.041424;-36.105274
0.206337;0.49453;0.079615;-0.840551;-12.098494;-36.976162;-36.93074
0.143247;0.664454;0.187017;-0.709229;-7.380706;-37.819237;-37.642822
0.17874;0.570663;0.124655;-0.791743;-2.692957;-38.610935;-38.597103
0.164477;0.605569;0.146238;-0.764754;1.895603;-39.34515;-39.392517
0.188456;0.534182;0.099752;-0.818037;6.430412;-40.043098;-40.132229
0.15684;0.617563;0.152315;-0.755524;10.869059;-40.653732;-40.910362
0.209277;0.456883;0.050331;-0.863092;15.243708;-41.205776;-41.752632
0.210671;0.447388;0.043292;-0.868094;19.515041;-41.684444;-42.554749
0.247685;0.288773;-0.048362;-0.923539;23.697844;-42.08567;-43.366066
0.240673;0.315908;-0.03526;-0.91708;27.80608;-42.465092;-44.260952
0.20606;0.449064;0.039693;-0.868508;31.803968;-42.807735;-45.044495
0.174333;0.545015;0.097858;-0.814242;35.703342;-43.148106;-45.819206
0.20114;0.456425;0.041061;-0.865755;39.499207;-43.490726;-46.707424
0.243722;0.28074;-0.06188;-0.926259;43.208916;-43.829575;-47.547653
0.202785;0.441796;0.029144;-0.87341;46.84045;-44.165085;-48.455223
0.244127;0.268564;-0.072018;-0.929026;50.37579;-44.532398;-49.413109
0.194437;0.461213;0.038289;-0.864876;53.828037;-44.903572;-50.259506
0.232139;0.31374;-0.049933;-0.91934;57.212929;-45.330341;-51.15567
0.241432;0.266435;-0.077648;-0.929889;60.58165;-45.777073;-52.188232
0.225243;0.333637;-0.040978;-0.91448;63.883141;-46.245392;-53.110477
0.247473;0.226833;-0.101499;-0.936484;67.195969;-46.744709;-54.121933
0.187844;0.461806;0.034542;-0.866174;70.479286;-47.25082;-55.176285
0.228741;0.304462;-0.05977;-0.922718;73.765343;-47.776546;-56.425636
0.229531;0.296187;-0.064779;-0.924874;77.022682;-48.296555;-57.571533
0.220291;0.331418;-0.044676;-0.916318;80.25058;-48.804428;-58.777615
0.199601;0.406923;0.000407;-0.891388;83.445015;-49.313152;-60.035053
0.175213;0.484853;0.049765;-0.855419;86.610992;-49.829113;-61.364559
0.202816;0.387739;-0.010501;-0.899118;89.739075;-50.357571;-62.771984
0.206052;0.371575;-0.019668;-0.905034;92.811378;-50.930683;-64.175529
0.209337;0.355397;-0.028719;-0.91052;95.853737;-51.523495;-65.767151
0.223038;0.294054;-0.064038;-0.927192;98.871269;-52.145996;-67.393501
0.242646;0.193026;-0.120055;-0.943107;101.862778;-52.810772;-69.080078
0.211242;0.335541;-0.037923;-0.917252;104.83152;-53.469803;-70.898659
0.237277;0.210839;-0.108593;-0.942048;107.78479;-54.124325;-72.776337
0.218358;0.296519;-0.058781;-0.927869;110.729553;-54.782135;-74.853348
0.248922;0.129591;-0.151032;-0.947857;113.618195;-55.424011;-76.925682
0.244028;0.152441;-0.137728;-0.947757;116.457657;-56.039276;-79.147575
0.254627;0.074005;-0.178564;-0.947525;119.214607;-56.615658;-81.500816
0.24168;0.148505;-0.137743;-0.94898;121.884247;-57.14666;-83.994591
0.247405;0.101978;-0.161803;-0.949848;124.44458;-57.601444;-86.545189
